stream,condition,parity,candidate,mode,expected,completed,r_nrmse,r_coverage95,r_mean_interval_width,clean_EEG_nrmse,clean_EEG_coverage95,clean_EEG_mean_interval_width,clean_HbO_nrmse,clean_HbO_coverage95,clean_HbO_mean_interval_width,clean_HbR_nrmse,clean_HbR_coverage95,clean_HbR_mean_interval_width,mean_log_likelihood
discovery,true_gw,1,g-0.6_w0,fNIRS_only,8,8,1.4398547349146331,0.662109375,0.21704301577060214,1.4398547349146331,0.662109375,0.21704301577060214,0.19117353071275883,0.76953125,0.03482268792577391,0.28557958732534466,0.814453125,0.011702415432352937,253.33906377754226
discovery,true_gw,0,g-0.6_w0.25,full,8,8,0.6641050567727018,0.884765625,0.15375654025722618,0.6641050567727018,0.884765625,0.15375654025722618,0.3740230683424936,0.88671875,0.03103553866768614,0.3831079357813522,0.884765625,0.01083691108160058,324.02315217596924
discovery,true_gw,0,g-0.6_w0.25,EEG_only,8,8,0.6141123941375767,0.958984375,0.17366151284714987,0.6141123941375767,0.958984375,0.17366151284714987,0.9104430880587163,0.8046875,0.06701806658359608,0.8815678513449725,0.80859375,0.020759745192288827,41.1520693135175
discovery,true_gw,0,g-0.6_w0.25,fNIRS_only,8,8,0.934579030035886,0.85546875,0.19714280746114915,0.934579030035886,0.85546875,0.19714280746114915,0.34180083656002097,0.953125,0.03418396958619757,0.3583504863555188,0.92578125,0.011411830020652367,283.5232983831993
discovery,true_gw,1,g-0.6_w0.25,full,8,8,0.9724933948410327,0.6953125,0.15533197778769503,0.9724933948410327,0.6953125,0.15533197778769503,0.19878403237678055,0.751953125,0.03457313726074067,0.3133792196167895,0.779296875,0.011460364648139015,287.2380016127587
discovery,true_gw,1,g-0.6_w0.25,EEG_only,8,8,0.5912564032556844,0.927734375,0.1722212743061212,0.5912564032556844,0.927734375,0.1722212743061212,0.7823528943814475,0.501953125,0.06679173223257068,0.8349202510908151,0.52734375,0.020578833380502336,45.64928399471425
discovery,true_gw,1,g-0.6_w0.25,fNIRS_only,8,8,1.2597855695865041,0.69921875,0.2012891494203719,1.2597855695865041,0.69921875,0.2012891494203719,0.1594515692301291,0.88671875,0.03608039773009752,0.274239976048648,0.873046875,0.011823404514901523,257.8163596292718
discovery,true_gw,0,g-0.6_w0.5,full,8,8,0.7448095373179326,0.82421875,0.14948293595175466,0.7448095373179326,0.82421875,0.14948293595175466,0.4119210559303739,0.857421875,0.032942205311810045,0.4099288377406137,0.8671875,0.01111129721231318,320.354524410008
discovery,true_gw,0,g-0.6_w0.5,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284714984,0.6141123941375766,0.958984375,0.17366151284714984,1.1491719665952946,0.734375,0.06888094122187567,1.0705918287169012,0.68359375,0.020933164281135237,41.1520693135175
discovery,true_gw,0,g-0.6_w0.5,fNIRS_only,8,8,1.011489393975304,0.794921875,0.18454778407377273,1.011489393975304,0.794921875,0.18454778407377273,0.3554114008382051,0.953125,0.036053489294749226,0.36608719644370746,0.92578125,0.011668859161400116,283.0817189061485
discovery,true_gw,1,g-0.6_w0.5,full,8,8,1.0054567211295373,0.6953125,0.15118720155434626,1.0054567211295373,0.6953125,0.15118720155434626,0.17855074856152875,0.85546875,0.03599351882201589,0.31435904862814773,0.810546875,0.011634815042432078,288.25290137902516
discovery,true_gw,1,g-0.6_w0.5,EEG_only,8,8,0.5912564032556844,0.927734375,0.1722212743061211,0.5912564032556844,0.927734375,0.1722212743061211,0.7884467718012714,0.501953125,0.0686321380781692,0.8566344752096693,0.51171875,0.020759642673973937,45.64928399471425
discovery,true_gw,1,g-0.6_w0.5,fNIRS_only,8,8,1.239767018468671,0.673828125,0.18800057617699859,1.239767018468671,0.673828125,0.18800057617699859,0.14412786898463154,0.912109375,0.0376674715844352,0.27345498055255185,0.890625,0.01200405760848245,259.28030677997833
discovery,true_gw,0,g-0.3_w-0.5,full,8,8,0.6199191462952724,0.953125,0.16539830259914493,0.6199191462952724,0.953125,0.16539830259914493,0.27873350940522823,0.92578125,0.02861703632426133,0.3151848833719607,0.93359375,0.010450060060522862,326.3579677668472
discovery,true_gw,0,g-0.3_w-0.5,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284714987,0.6141123941375766,0.958984375,0.17366151284714987,0.7811480114820955,0.96484375,0.0899837116838596,0.8018280972544766,0.947265625,0.028715345024186607,41.15206931351751
discovery,true_gw,0,g-0.3_w-0.5,fNIRS_only,8,8,0.9070609182210834,0.943359375,0.23884649123997354,0.9070609182210834,0.943359375,0.23884649123997354,0.3148685686029223,0.92578125,0.030761006066331663,0.3394737515474158,0.919921875,0.010846478710097841,282.81199414302
discovery,true_gw,1,g-0.3_w-0.5,full,8,8,0.8482185274281482,0.75390625,0.16535862257400258,0.8482185274281482,0.75390625,0.16535862257400258,0.33091067254802253,0.48828125,0.03339284761695729,0.40513588908851794,0.552734375,0.011246607457584351,267.4190318388751
discovery,true_gw,1,g-0.3_w-0.5,EEG_only,8,8,0.5912564032556844,0.927734375,0.1722212743061212,0.5912564032556844,0.927734375,0.1722212743061212,0.8805631632077764,0.56640625,0.08968285326303232,0.8780098380533689,0.646484375,0.028319454581521897,45.64928399471425
discovery,true_gw,1,g-0.3_w-0.5,fNIRS_only,8,8,1.7019775280818585,0.58984375,0.24207400243681576,1.7019775280818585,0.58984375,0.24207400243681576,0.25641202880682284,0.58984375,0.03338884003559179,0.317842550764881,0.685546875,0.011555784184342041,245.78279158398408
discovery,true_gw,0,g-0.3_w-0.25,full,8,8,0.5928555612396917,0.95703125,0.160051164415918,0.5928555612396917,0.95703125,0.160051164415918,0.3013470109468275,0.9375,0.02934703251866143,0.3305047515927486,0.9296875,0.010596343190056237,327.91354109432984
discovery,true_gw,0,g-0.3_w-0.25,EEG_only,8,8,0.6141123941375766,0.958984375,0.1736615128471499,0.6141123941375766,0.958984375,0.1736615128471499,0.7457398065896461,0.9609375,0.0826992537472925,0.7929652133347945,0.9375,0.026085191853782993,41.1520693135175
discovery,true_gw,0,g-0.3_w-0.25,fNIRS_only,8,8,0.8417678630557498,0.94140625,0.2183170277537375,0.8417678630557498,0.94140625,0.2183170277537375,0.3259919473692476,0.939453125,0.03201082529998972,0.34669396766121624,0.9296875,0.011070436675227566,283.5123726065187
discovery,true_gw,1,g-0.3_w-0.25,full,8,8,0.8632729655034592,0.744140625,0.1603673818392914,0.8632729655034592,0.744140625,0.1603673818392914,0.2678208197859752,0.548828125,0.032904817565688915,0.3364123855467675,0.6484375,0.01122587397391082,284.60345442035407
discovery,true_gw,1,g-0.3_w-0.25,EEG_only,8,8,0.5912564032556844,0.927734375,0.17222127430612116,0.5912564032556844,0.927734375,0.17222127430612116,0.7868457630417474,0.56640625,0.08243769056759012,0.8063295970766285,0.640625,0.02567276584303934,45.64928399471425
discovery,true_gw,1,g-0.3_w-0.25,fNIRS_only,8,8,1.392626541630444,0.65625,0.22165175532238135,1.392626541630444,0.65625,0.22165175532238135,0.19844784596950754,0.693359375,0.034145325330826745,0.2631889550914117,0.794921875,0.011731452253490794,257.0453481288386
discovery,true_gw,0,g-0.3_w0,full,8,8,0.6073313603593653,0.93359375,0.15444352506541797,0.6073313603593653,0.93359375,0.15444352506541797,0.34958738858865634,0.912109375,0.030722227586424063,0.3631459639536411,0.888671875,0.01082973072433913,326.4749805901504
discovery,true_gw,0,g-0.3_w0,EEG_only,8,8,0.6141123941375767,0.958984375,0.17366151284714987,0.6141123941375767,0.958984375,0.17366151284714987,0.9103801843143977,0.908203125,0.08200641466963243,0.9234858154507011,0.8671875,0.025472587950266426,41.1520693135175
discovery,true_gw,0,g-0.3_w0,fNIRS_only,8,8,0.8653383958218407,0.90234375,0.2011143782380998,0.8653383958218407,0.90234375,0.2011143782380998,0.3400658239733463,0.94921875,0.03357897348190424,0.3565119214364988,0.92578125,0.011321227470022083,283.4828098230136
discovery,true_gw,1,g-0.3_w0,full,8,8,0.802184522048895,0.787109375,0.1548353188159592,0.802184522048895,0.787109375,0.1548353188159592,0.20575826590237986,0.712890625,0.03298424333756893,0.27212278436373893,0.794921875,0.011294381496207616,300.83051375503373
discovery,true_gw,1,g-0.3_w0,EEG_only,8,8,0.5912564032556844,0.927734375,0.17222127430612114,0.5912564032556844,0.927734375,0.17222127430612114,0.7078056320904005,0.607421875,0.08172843191663277,0.7655711823318723,0.662109375,0.025049006273547038,45.64928399471426
discovery,true_gw,1,g-0.3_w0,fNIRS_only,8,8,1.0844338564865212,0.751953125,0.2037772251023542,1.0844338564865212,0.751953125,0.2037772251023542,0.15969350739798754,0.84765625,0.035046539071869734,0.2294537383340628,0.884765625,0.01184823371365389,264.6283037515416
discovery,true_gw,0,g-0.3_w0.25,full,8,8,0.6777058857697166,0.86328125,0.14917587530450072,0.6777058857697166,0.86328125,0.14917587530450072,0.38886023815637694,0.87890625,0.03267033162076047,0.3894717662749868,0.880859375,0.011132248585846083,323.05734932061193
discovery,true_gw,0,g-0.3_w0.25,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284714987,0.6141123941375766,0.958984375,0.17366151284714987,1.218794129372589,0.8046875,0.08467999754376077,1.1561906396574102,0.751953125,0.02582688005416958,41.1520693135175
discovery,true_gw,0,g-0.3_w0.25,fNIRS_only,8,8,0.9293716270020412,0.84375,0.18661739296249813,0.9293716270020412,0.84375,0.18661739296249813,0.35440939300465135,0.951171875,0.03543717333826238,0.36535976386655344,0.919921875,0.011589764702480621,282.964399042782
discovery,true_gw,1,g-0.3_w0.25,full,8,8,0.73334765338666,0.814453125,0.1495107390599319,0.73334765338666,0.814453125,0.1495107390599319,0.16165371968750464,0.861328125,0.03402391645368032,0.24188283001773292,0.884765625,0.0114516676077049,309.4117347097897
discovery,true_gw,1,g-0.3_w0.25,EEG_only,8,8,0.5912564032556845,0.927734375,0.17222127430612125,0.5912564032556845,0.927734375,0.17222127430612125,0.6637110779552529,0.630859375,0.0843693746217746,0.7576527793288036,0.66015625,0.025409203281999755,45.64928399471425
discovery,true_gw,1,g-0.3_w0.25,fNIRS_only,8,8,0.9155803879365376,0.83203125,0.18876443500071427,0.9155803879365376,0.83203125,0.18876443500071427,0.14341760160890646,0.900390625,0.03646043882461447,0.21678198069524135,0.908203125,0.01203469481701136,267.77653820364515
discovery,true_gw,0,g-0.3_w0.5,full,8,8,0.7626114466512555,0.783203125,0.1443643301096007,0.7626114466512555,0.783203125,0.1443643301096007,0.416797732178039,0.869140625,0.034984065359315315,0.40683839185236575,0.8671875,0.011461340613018914,319.3957012861885
discovery,true_gw,0,g-0.3_w0.5,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284714984,0.6141123941375766,0.958984375,0.17366151284714984,1.5049876491580447,0.68359375,0.08853802951495279,1.3772428442813962,0.66015625,0.026457453023248898,41.1520693135175
discovery,true_gw,0,g-0.3_w0.5,fNIRS_only,8,8,0.9951891309170138,0.78125,0.17430025531289473,0.9951891309170138,0.78125,0.17430025531289473,0.37062647184491393,0.953125,0.03752805515688134,0.37433175457143963,0.91796875,0.01186129040851283,282.26609347777537
discovery,true_gw,1,g-0.3_w0.5,full,8,8,0.7534738669123432,0.783203125,0.1445700170084713,0.7534738669123432,0.783203125,0.1445700170084713,0.14281854977898722,0.908203125,0.035904073084912516,0.24816287918426558,0.900390625,0.01168528402662378,309.5701426964386
discovery,true_gw,1,g-0.3_w0.5,EEG_only,8,8,0.5912564032556844,0.927734375,0.17222127430612122,0.5912564032556844,0.927734375,0.17222127430612122,0.6762222325448584,0.638671875,0.08820212759023358,0.7923953447825149,0.6484375,0.026074768353098143,45.64928399471425
discovery,true_gw,1,g-0.3_w0.5,fNIRS_only,8,8,0.90244199658659,0.7734375,0.1763540715763654,0.90244199658659,0.7734375,0.1763540715763654,0.13934089771882585,0.91015625,0.03850573556518051,0.23371643498261885,0.908203125,0.012284108741782065,266.47914309037776
discovery,true_gw,0,g0_w-0.5,full,8,8,0.6201821646223993,0.9453125,0.16205330386329858,0.6201821646223993,0.9453125,0.16205330386329858,0.28805306403158804,0.9375,0.02917184049061885,0.3181912072290489,0.927734375,0.01055758820812791,326.82949203030375
discovery,true_gw,0,g0_w-0.5,EEG_only,8,8,0.6141123941375767,0.958984375,0.17366151284714995,0.6141123941375767,0.958984375,0.17366151284714995,1.1106995351262516,0.955078125,0.10279729128990127,1.1422748912791083,0.9140625,0.03242151240423996,41.1520693135175
discovery,true_gw,0,g0_w-0.5,fNIRS_only,8,8,0.8889286908279057,0.92578125,0.22569005239164913,0.8889286908279057,0.92578125,0.22569005239164913,0.32296780291089155,0.931640625,0.031499331470777124,0.343208114791002,0.921875,0.010974402159222619,283.0966517614318
discovery,true_gw,1,g0_w-0.5,full,8,8,0.8597439745604024,0.73046875,0.16187685071720823,0.8597439745604024,0.73046875,0.16187685071720823,0.29816056169394145,0.525390625,0.03281956480515503,0.3507800161822,0.615234375,0.011300574034949568,280.64918388984506
discovery,true_gw,1,g0_w-0.5,EEG_only,8,8,0.5912564032556842,0.927734375,0.17222127430612116,0.5912564032556842,0.927734375,0.17222127430612116,0.8041819103316752,0.626953125,0.1021347963217181,0.8106094334208753,0.712890625,0.03154378511206158,45.64928399471425
discovery,true_gw,1,g0_w-0.5,fNIRS_only,8,7,1.4326940709869258,0.625,0.22870482144542614,1.4326940709869258,0.625,0.22870482144542614,0.2246764939860165,0.6361607142857143,0.03392881800237504,0.2397408872604069,0.78125,0.011438441284230286,
discovery,true_gw,0,g0_w-0.25,full,8,8,0.6054785988377904,0.94921875,0.15618112166526243,0.6054785988377904,0.94921875,0.15618112166526243,0.32895592647235444,0.919921875,0.030338906230159203,0.3462700907999976,0.908203125,0.010775945430444285,326.94582686228784
discovery,true_gw,0,g0_w-0.25,EEG_only,8,8,0.6141123941375767,0.958984375,0.17366151284714992,0.6141123941375767,0.958984375,0.17366151284714992,1.159312721832906,0.927734375,0.10032477226912055,1.2062060437945172,0.880859375,0.031212010328439052,41.1520693135175
discovery,true_gw,0,g0_w-0.25,fNIRS_only,8,8,0.8597871888828778,0.91796875,0.2069413256382796,0.8597871888828778,0.91796875,0.2069413256382796,0.33666316503974714,0.9453125,0.03295702378958998,0.35315036606757394,0.92578125,0.01121961943498582,283.25261923419123
discovery,true_gw,1,g0_w-0.25,full,8,8,0.7740786338017733,0.787109375,0.15603466353899909,0.7740786338017733,0.787109375,0.15603466353899909,0.225830606070483,0.634765625,0.0325383296341809,0.27077125499361865,0.75,0.011350679894274344,301.3771194326963
discovery,true_gw,1,g0_w-0.25,EEG_only,8,8,0.5912564032556844,0.927734375,0.17222127430612116,0.5912564032556844,0.927734375,0.17222127430612116,0.6994482530675389,0.662109375,0.09955511279829067,0.736531173139371,0.740234375,0.03022050896619015,45.64928399471425
discovery,true_gw,1,g0_w-0.25,fNIRS_only,8,7,1.1036749268929342,0.7276785714285714,0.20904755329545893,1.1036749268929342,0.7276785714285714,0.20904755329545893,0.1731320274948151,0.8147321428571429,0.03454936881046626,0.2009640226778333,0.890625,0.011469202865816626,
discovery,true_gw,0,g0_w0.25,full,8,8,0.7275267916562007,0.818359375,0.14483619793532504,0.7275267916562007,0.818359375,0.14483619793532504,0.40092221095245406,0.873046875,0.034473994267290434,0.39306927611305503,0.880859375,0.011426610065172225,320.5871477962613
discovery,true_gw,0,g0_w0.25,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284714992,0.6141123941375766,0.958984375,0.17366151284714992,1.770443766513845,0.7265625,0.10952546546266112,1.651166980409966,0.66796875,0.032864616081600885,41.1520693135175
discovery,true_gw,0,g0_w0.25,fNIRS_only,8,8,0.9557362478252596,0.79296875,0.1772934421977262,0.9557362478252596,0.79296875,0.1772934421977262,0.36725429536963405,0.947265625,0.036788594315872884,0.3723370945010229,0.91796875,0.011768572795197368,281.90067300100645
discovery,true_gw,1,g0_w0.25,full,8,8,0.5466877060726534,0.90625,0.1442152244962272,0.5466877060726534,0.90625,0.1442152244962272,0.13127499487917016,0.916015625,0.034476501079680366,0.16810008515579422,0.947265625,0.011705037346055925,325.29775421258387
discovery,true_gw,1,g0_w0.25,EEG_only,8,8,0.5912564032556844,0.927734375,0.17222127430612125,0.5912564032556844,0.927734375,0.17222127430612125,0.5507820025177903,0.81640625,0.10821188985082077,0.6940755390754643,0.802734375,0.032236207611529163,45.64928399471426
discovery,true_gw,1,g0_w0.25,fNIRS_only,8,7,0.6488038712142116,0.9151785714285714,0.17806641312982086,0.6488038712142116,0.9151785714285714,0.17806641312982086,0.13786838691237077,0.9464285714285714,0.03736330898603857,0.16655254438655978,0.9598214285714286,0.011784413379804754,
discovery,true_gw,0,g0_w0.5,full,8,8,0.8084313486585086,0.7421875,0.13961271799967143,0.8084313486585086,0.7421875,0.13961271799967143,0.42349914611147604,0.876953125,0.03711437514216703,0.405056428278825,0.884765625,0.011787005411216512,317.0531143786153
discovery,true_gw,0,g0_w0.5,EEG_only,8,8,0.6141123941375768,0.958984375,0.17366151284714987,0.6141123941375768,0.958984375,0.17366151284714987,2.100783978866527,0.669921875,0.11582880119057185,1.9015635900913805,0.63671875,0.03401399258736018,41.1520693135175
discovery,true_gw,0,g0_w0.5,fNIRS_only,8,8,1.0100160905425868,0.744140625,0.16534041246663161,1.0100160905425868,0.744140625,0.16534041246663161,0.3866912523275142,0.94921875,0.03908571482641104,0.3829085593139503,0.916015625,0.012048708333405192,280.9479589525412
discovery,true_gw,1,g0_w0.5,full,8,8,0.5940126909908852,0.849609375,0.1387019838649619,0.5940126909908852,0.849609375,0.1387019838649619,0.12309572607303708,0.9453125,0.036576212987805626,0.1600907359990321,0.9453125,0.011963923238356928,326.46598544643746
discovery,true_gw,1,g0_w0.5,EEG_only,8,8,0.5912564032556843,0.927734375,0.1722212743061211,0.5912564032556843,0.927734375,0.1722212743061211,0.576220347731238,0.81640625,0.11433956022417871,0.7426755270568826,0.79296875,0.033663311378072915,45.64928399471425
discovery,true_gw,1,g0_w0.5,fNIRS_only,8,7,0.6912056426476502,0.8616071428571429,0.1658550783171941,0.6912056426476502,0.8616071428571429,0.1658550783171941,0.14026151047775987,0.9419642857142857,0.039476755137422326,0.1665760232856181,0.9642857142857143,0.012033519391600717,
discovery,true_gw,0,g0.3_w-0.5,full,8,8,0.6354141420321098,0.927734375,0.1583954108130839,0.6354141420321098,0.927734375,0.1583954108130839,0.310686673724748,0.92578125,0.029978907845486475,0.3298874328623259,0.927734375,0.010704403761419595,326.06728252571736
discovery,true_gw,0,g0.3_w-0.5,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284714984,0.6141123941375766,0.958984375,0.17366151284714984,1.7056725495723006,0.830078125,0.12259268717264538,1.7443731755448744,0.8125,0.03804405997841324,41.15206931351751
discovery,true_gw,0,g0.3_w-0.5,fNIRS_only,8,8,0.8976520483470508,0.912109375,0.2138542085321961,0.8976520483470508,0.912109375,0.2138542085321961,0.33252612642312085,0.93359375,0.03236249880699963,0.34902004041111956,0.92578125,0.011116459879843207,282.92712899342604
discovery,true_gw,1,g0.3_w-0.5,full,8,7,0.8220597341937378,0.7700892857142857,0.15804858036906264,0.8220597341937378,0.7700892857142857,0.15804858036906264,0.2765755891395835,0.5758928571428571,0.03257446770258551,0.25477158088934926,0.6964285714285714,0.01111761376910955,
discovery,true_gw,1,g0.3_w-0.5,EEG_only,8,8,0.5912564032556844,0.927734375,0.1722212743061211,0.5912564032556844,0.927734375,0.1722212743061211,0.7655652474394428,0.6875,0.119946511725714,0.7802000852721238,0.7734375,0.03720101745265482,45.64928399471425
discovery,true_gw,1,g0.3_w-0.5,fNIRS_only,8,7,1.2450545771623154,0.6785714285714286,0.2159991040414984,1.2450545771623154,0.6785714285714286,0.2159991040414984,0.19039618025438848,0.7209821428571429,0.03411448771100019,0.2172167857974761,0.8571428571428571,0.011435100348166085,
discovery,true_gw,0,g0.3_w-0.25,full,8,8,0.6478541383694851,0.912109375,0.15231815728187298,0.6478541383694851,0.912109375,0.15231815728187298,0.35659683048833646,0.91015625,0.03158278823503901,0.3614985247049156,0.896484375,0.010986468389974134,324.5755210211038
discovery,true_gw,0,g0.3_w-0.25,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284714995,0.6141123941375766,0.958984375,0.17366151284714995,1.8454471296485409,0.83984375,0.1261096037333699,1.8703459530282798,0.755859375,0.03851712999593392,41.1520693135175
discovery,true_gw,0,g0.3_w-0.25,fNIRS_only,8,8,0.9014457021302574,0.90234375,0.19669703074289127,0.9014457021302574,0.90234375,0.19669703074289127,0.34703672214207776,0.939453125,0.03402205979303226,0.3596958789688791,0.921875,0.011378834450240209,282.54154608866395
discovery,true_gw,1,g0.3_w-0.25,full,8,7,0.6894273315896539,0.8415178571428571,0.15194889741481324,0.6894273315896539,0.8415178571428571,0.15194889741481324,0.19921679095644515,0.7388392857142857,0.03311224918602156,0.19082448541964223,0.8727678571428571,0.011238453167471909,
discovery,true_gw,1,g0.3_w-0.25,EEG_only,8,8,0.5912564032556844,0.927734375,0.17222127430612139,0.5912564032556844,0.927734375,0.17222127430612139,0.6772993425839939,0.763671875,0.12123806360700864,0.728866096131171,0.837890625,0.0408421078521384,45.64928399471425
discovery,true_gw,1,g0.3_w-0.25,fNIRS_only,8,7,0.9171593275956308,0.8102678571428571,0.19776158068190078,0.9171593275956308,0.8102678571428571,0.19776158068190078,0.15255111565172655,0.8995535714285714,0.03496069012304778,0.18525604068714746,0.9419642857142857,0.011526456417209004,
discovery,true_gw,0,g0.3_w0,full,8,8,0.7107553212881333,0.8359375,0.14641430400497987,0.7107553212881333,0.8359375,0.14641430400497987,0.38907198133861715,0.888671875,0.03377445886329032,0.3826019079639472,0.880859375,0.011334558126392152,321.1427319140299
discovery,true_gw,0,g0.3_w0,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284715003,0.6141123941375766,0.958984375,0.17366151284715003,2.1652408661215277,0.724609375,0.1343035878437595,2.082477417454293,0.66796875,0.040257710637144985,41.1520693135175
discovery,true_gw,0,g0.3_w0,fNIRS_only,8,8,0.9444488353971372,0.826171875,0.1818885332980632,0.9444488353971372,0.826171875,0.1818885332980632,0.3624636789679624,0.9453125,0.0359898016611059,0.3694098776198823,0.916015625,0.011659479115665457,281.63165879280723
discovery,true_gw,1,g0.3_w0,full,8,7,0.5319774860860207,0.9308035714285714,0.1458067665494877,0.5319774860860207,0.9308035714285714,0.1458067665494877,0.14557082789803252,0.90625,0.03421067984528613,0.16298467527593338,0.9553571428571429,0.011330457039548141,
discovery,true_gw,1,g0.3_w0,EEG_only,8,8,0.591256403255684,0.927734375,0.17222127430412815,0.591256403255684,0.927734375,0.17222127430412815,0.5873857964621984,0.8515625,0.128615949152137,0.6995688921988852,0.87890625,0.04643117051721325,45.649283994714274
discovery,true_gw,1,g0.3_w0,fNIRS_only,8,7,0.6610873194099612,0.921875,0.1823868540953459,0.6610873194099612,0.921875,0.1823868540953459,0.1386780734349125,0.9352678571428571,0.03647196541529981,0.16919403631125693,0.9598214285714286,0.011713845878428211,
discovery,true_gw,0,g0.3_w0.25,full,8,8,0.7916303037148589,0.771484375,0.14072492104519274,0.7916303037148589,0.771484375,0.14072492104519274,0.4104960953198609,0.88671875,0.03638384922026412,0.39440287194540197,0.8828125,0.011712107908750885,317.34809003279645
discovery,true_gw,0,g0.3_w0.25,EEG_only,8,8,0.6141123941375768,0.958984375,0.17366151284715003,0.6141123941375768,0.958984375,0.17366151284715003,2.60051370051742,0.681640625,0.14389145793412148,2.3857683258319557,0.640625,0.04225282779230496,41.15206931351751
discovery,true_gw,0,g0.3_w0.25,fNIRS_only,8,8,0.9943568140298402,0.75390625,0.1688886336254406,0.9943568140298402,0.75390625,0.1688886336254406,0.38094123333333796,0.9453125,0.038236197450755974,0.37969999303868557,0.91796875,0.011947723731323783,280.4754743404828
discovery,true_gw,1,g0.3_w0.25,full,8,7,0.4743977662518316,0.9441964285714286,0.13970261874192624,0.4743977662518316,0.9441964285714286,0.13970261874192624,0.12804381951350036,0.9508928571428571,0.03597094237931712,0.15904567099492067,0.9575892857142857,0.01153539740452641,
discovery,true_gw,1,g0.3_w0.25,EEG_only,8,7,0.5989029272278346,0.9352678571428571,0.17185871912928144,0.5989029272278346,0.9352678571428571,0.17185871912928144,0.5763333102685119,0.9107142857142857,0.1395847297931223,0.6741434117137547,0.9196428571428571,0.040422420541657865,
discovery,true_gw,1,g0.3_w0.25,fNIRS_only,8,8,0.5657613110179285,0.943359375,0.16874945112729878,0.5657613110179285,0.943359375,0.16874945112729878,0.12800787485416928,0.931640625,0.03823576296424742,0.16534321268084023,0.943359375,0.012265164284725363,278.32405214414024
discovery,true_gw,0,g0.3_w0.5,full,8,8,0.8628271150873695,0.7109375,0.1351748459661456,0.8628271150873695,0.7109375,0.1351748459661456,0.43148743793731836,0.900390625,0.03927945807924277,0.40498593160639806,0.888671875,0.012085674067184653,313.9935115146759
discovery,true_gw,0,g0.3_w0.5,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284714987,0.6141123941375766,0.958984375,0.17366151284714987,2.980455326320657,0.662109375,0.15314969556323582,2.6623807484255275,0.615234375,0.043996284212164,41.15206931351751
discovery,true_gw,0,g0.3_w0.5,fNIRS_only,8,8,1.0375440426087745,0.693359375,0.15733956129010543,1.0375440426087745,0.693359375,0.15733956129010543,0.4042757328549458,0.94921875,0.040729561297852025,0.392016311766307,0.916015625,0.012232523334876153,279.2520327652404
discovery,true_gw,1,g0.3_w0.5,full,8,7,0.5498818449331535,0.8772321428571429,0.13393821515646515,0.5498818449331535,0.8772321428571429,0.13393821515646515,0.13296591179494185,0.953125,0.03846555184882574,0.16210552897637556,0.9642857142857143,0.011856074627107707,
discovery,true_gw,1,g0.3_w0.5,EEG_only,8,7,0.5989029272278347,0.9352678571428571,0.17185871912928155,0.5989029272278347,0.9352678571428571,0.17185871912928155,0.6491416713055226,0.9084821428571429,0.148353490305103,0.7526462994009779,0.9308035714285714,0.04235200900994198,
discovery,true_gw,1,g0.3_w0.5,fNIRS_only,8,8,0.6472762654487576,0.8515625,0.1571256530486928,0.6472762654487576,0.8515625,0.1571256530486928,0.13365892230299775,0.931640625,0.040395977475229,0.16733215664215279,0.951171875,0.012575429701482389,277.71207093587105
discovery,true_gw,0,g0.6_w-0.5,full,8,8,0.6684857629639831,0.904296875,0.1546446385532768,0.6684857629639831,0.904296875,0.1546446385532768,0.33831904338016633,0.916015625,0.031034320341634725,0.34497186599666907,0.919921875,0.01088614602653756,324.1206947855019
discovery,true_gw,0,g0.6_w-0.5,EEG_only,8,8,0.6141123941375766,0.958984375,0.17366151284715012,0.6141123941375766,0.958984375,0.17366151284715012,2.6029738061718897,0.720703125,0.15213419245965598,2.6233374912498673,0.66015625,0.04589185975993279,41.1520693135175
discovery,true_gw,0,g0.6_w-0.5,fNIRS_only,8,8,0.9269970300901144,0.888671875,0.20315615185710062,0.9269970300901144,0.888671875,0.20315615185710062,0.3422736447592891,0.935546875,0.03334618801380172,0.35555136022969713,0.92578125,0.011269857812498903,282.3457035339012
discovery,true_gw,1,g0.6_w-0.5,full,8,7,0.777509602552845,0.7857142857142857,0.15418827126810028,0.777509602552845,0.7857142857142857,0.15418827126810028,0.2343107832510971,0.6383928571428571,0.03308682883015752,0.2266012321471837,0.8058035714285714,0.011352933756991868,
discovery,true_gw,1,g0.6_w-0.5,EEG_only,8,7,0.5989029272278342,0.9352678571428571,0.17185871912928152,0.5989029272278342,0.9352678571428571,0.17185871912928152,0.877355998681922,0.7700892857142857,0.14600701088006768,0.8387853191169272,0.8147321428571429,0.0435543075804519,
discovery,true_gw,1,g0.6_w-0.5,fNIRS_only,8,7,1.0859230801291022,0.7276785714285714,0.20459383023151537,1.0859230801291022,0.7276785714285714,0.20459383023151537,0.16427375913765588,0.84375,0.03450730913755079,0.1982741390257834,0.9241071428571429,0.011482562140849422,
